id,name,type,mana_cost,attack,max_hp,keywords,description
"1030049","cards.faction_5_artifact_rage_reactor_name","Artifact","1","","","ModifierDestructible|ModifierTokenCreator","cards.faction_5_artifact_rage_reactor_desc"
"1030050","cards.faction_3_artifact_iris_barrier_name","Artifact","2","","","ModifierDestructible","cards.faction_3_artifact_iris_barrier_description"
"1030051","Wraithcrown","Artifact","4","","","ModifierDestructible","Friendly Wraithlings have +2/+2."
"1030052","Horned Mask","Artifact","1","","","ModifierDestructible|ModifierBackstab","Your General gains +1 Attack. After a friendly minion with Backstab attacks, it gains +1/+1."
"1030053","Radiant Standard","Artifact","6","","","ModifierDestructible","Your General has +3 Attack. When your General attacks, summon a minion that costs 3 from your deck nearby."
"1030054","Obdurator","Artifact","2","","","ModifierDestructible","Your General gains +1 Attack. At the start of your turn, repair all of your artifacts by 1 durability."
"1030055","Zoetic Charm","Artifact","2","","","ModifierDestructible|ModifierForcefield","Your General has +1 Attack. Your Eggs have Forcefield."
"1030056","Resonance Scythe","Artifact","2","","","ModifierDestructible|ModifierStunned","Your General has +1 Attack. Reactivate your General whenever they destroy a Stunned enemy."
"1040001","modifiers.mana_spring_name","Tile","0","0","0","","modifiers.bonus_mana_def."
"1040004","modifiers.shadow_creep_name","Tile","0","0","0","","modifiers.shadow_creep_def."
"1040005","modifiers.hallowed_ground_name","Tile","0","0","0","","modifiers.hallowed_ground_def."
"1040006","modifiers.exhuming_sand_name","Tile","0","0","0","","modifiers.exhuming_sand_def."
"1040007","modifiers.primal_flourish_name","Tile","0","0","0","","modifiers.primal_flourish_def."
"1040008","modifiers.frostfire_chest_name","Tile","0","0","0","","modifiers.frostfire_chest_desc"
"1100001","cards.faction_1_unit_azurite_lion_name","Unit","2","1","2","",""
"1100002","cards.faction_1_unit_ironcliffe_guardian_name","Unit","2","2","2","",""
"1100003","cards.faction_1_unit_lysian_brawler_name","Unit","3","4","3","",""
"1100009","cards.neutral_primus_shieldmaster_name","Unit","3","2","9","ModifierProvoke","cards.neutral_primus_shieldmaster_desc"
"1100014","neutral_repulsor_beast_name","Unit","3","2","2","ModifierOpeningGambit","cards.neutral_repulsor_beast_desc"
"1100019","Vox","Unit","3","4","2","",""
"1100020","cards.faction_5_unit_gro_name","Unit","1","4","2","",""
"1100026","cards.faction_1_unit_argeon_name","Unit","0","2","25","",""
"1100027","boss_battles.boss_3_name","Unit","0","2","25","",""
"1100028","cards.neutral_thorn_needler_name","Unit","4","6","4","",""
"1100029","cards.neutral_skyrock_golem_name","Unit","2","3","2","",""
"1100030","cards.neutral_bloodshard_golem_name","Unit","3","4","3","",""
"1100031","cards.neutral_brightmoss_golem_name","Unit","5","5","9","",""
"1100032","cards.neutral_hailstone_golem_name","Unit","4","4","6","",""
"1100033","cards.neutral_stormmetal_golem_name","Unit","6","8","8","",""
"1100034","cards.neutral_rook_name","Unit","0","2","25","",""
"1100036","cards.neutral_saberspine_tiger_name","Unit","3","3","2","ModifierFirstBlood","cards.neutral_saberspine_tiger_desc"
"1100039","cards.neutral_rook_name","Unit","7","5","7","ModifierProvoke","cards.neutral_primus_shieldmaster_desc"
"1100040","cards.neutral_dragonbone_golem_name","Unit","7","10","10","",""
"1100042","cards.faction_6_unit_draugar_lord_name","Unit","0","2","25","",""
"1100044","cards.faction_1_unit_argeon_name","Unit","0","2","25","","cards.faction_1_unit_argeon_desc"
"1100045","cards.faction_1_unit_windblade_adept_name","Unit","3","3","3","",""
"1120013","cards.faction_1_spell_true_strike_name","Spell","1","","","","cards.faction_1_spell_true_strike_description"
"1120014","tutorial.tutorial_card_blazing_orb_name","Spell","0","","","","tutorial.tutorial_card_blazing_orb_desc"
"1120015","tutorial.tutorial_card_freezing_orb_name","Spell","0","","","","tutorial.tutorial_card_freezing_orb_desc"
"1130002","cards.faction_1_artifact_sunstone_bracers_name","Artifact","0","","","ModifierDestructible","cards.faction_1_artifact_sunstone_bracers_description"
"1200001","boss_battles.boss_1_name","Unit","0","5","40","ModifierStunned|ModifierFrenzy","boss_battles.boss_1_desc"
"1200002","boss_battles.boss_2_name","Unit","0","2","30","","boss_battles.boss_2_desc"
"1200003","boss_battles.boss_3_name","Unit","0","2","30","ModifierForcefield","boss_battles.boss_3_desc"
"1200004","boss_battles.boss_4_name","Unit","0","3","35","ModifierFrenzy","boss_battles.boss_4_desc"
"1200005","boss_battles.boss_5_name","Unit","0","6","20","","boss_battles.boss_5_desc"
"1200006","boss_battles.boss_6_name","Unit","0","2","1","ModifierProvoke","boss_battles.boss_6_desc"
"1200007","boss_battles.boss_7_name","Unit","0","2","20","","boss_battles.boss_7_desc"
"1200008","boss_battles.boss_8_name","Unit","0","2","15","","boss_battles.boss_8_desc"
"1200009","boss_battles.boss_9_name","Unit","0","3","30","ModifierFlying","boss_battles.boss_9_desc"
"1200010","boss_battles.boss_10_name","Unit","0","3","35","","boss_battles.boss_10_desc"
"1200011","boss_battles.boss_11_name","Unit","0","3","60","ModifierRanged","boss_battles.boss_11_desc"
"1200012","boss_battles.boss_12_name","Unit","0","0","35","","boss_battles.boss_12_desc"
"1200013","boss_battles.boss_13_name","Unit","0","2","30","ModifierRanged","boss_battles.boss_13_desc"
"1200014","boss_battles.boss_14_name","Unit","0","6","60","","boss_battles.boss_14_desc"
"1200015","boss_battles.boss_15_name","Unit","0","3","30","","boss_battles.boss_15_desc"
"1200016","boss_battles.boss_16_name","Unit","0","2","30","ModifierFlying","boss_battles.boss_16_desc"
"1200017","boss_battles.boss_17_name","Unit","0","2","30","ModifierOnOpponentDeathWatchSpawnEntityOnSpace","boss_battles.boss_17_desc"
"1200018","boss_battles.boss_18_name","Unit","0","4","40","","boss_battles.boss_18_desc"
"1200019","boss_battles.boss_19_name","Unit","0","1","40","","boss_battles.boss_19_desc"
"1200020","boss_battles.boss_20_name","Unit","0","2","35","ModifierRanged","boss_battles.boss_20_desc"
"1200021","boss_battles.boss_21_name","Unit","0","2","35","ModifierFrenzy","boss_battles.boss_21_desc"
"1200022","boss_battles.boss_22_name","Unit","0","3","30","ModifierForcefield","boss_battles.boss_22_desc"
"1200023","boss_battles.boss_23_name","Unit","0","1","30","ModifierDeathWatchDamageEnemyGeneralHealMyGeneral","boss_battles.boss_23_desc"
"1200024","boss_battles.boss_24_name","Unit","0","1","25","ModifierRanged","boss_battles.boss_24_desc"
"1200025","boss_battles.boss_25_name","Unit","0","3","30","","boss_battles.boss_25_desc"
"1200026","boss_battles.boss_26_name","Unit","0","2","40","","boss_battles.boss_26_desc"
"1200027","boss_battles.boss_27_name","Unit","0","3","35","","boss_battles.boss_27_desc"
"1200028","boss_battles.boss_28_name","Unit","0","3","30","ModifierDeathWatchDamageRandomMinionHealMyGeneral","boss_battles.boss_28_desc"
"1200029","boss_battles.boss_29_name","Unit","0","2","40","","boss_battles.boss_29_desc"
"1200030","boss_battles.boss_30_name","Unit","0","2","40","ModifierTranscendance","boss_battles.boss_30_desc"
"1200031","boss_battles.boss_31_name","Unit","0","2","50","","boss_battles.boss_31_desc"
"1200032","boss_battles.boss_32_name","Unit","0","4","50","","boss_battles.boss_32_desc"
"1200033","boss_battles.boss_33_name","Unit","0","2","8","","boss_battles.boss_33_desc"
"1200034","boss_battles.boss_34_name","Unit","0","3","25","","boss_battles.boss_34_desc"
"1200035","boss_battles.boss_35_name","Unit","0","3","42","ModifierFlying","boss_battles.boss_35_desc"
"1200036","boss_battles.boss_36_name","Unit","0","3","80","","boss_battles.boss_36_desc"
"1200037","boss_battles.boss_37_name","Unit","0","3","30","","boss_battles.boss_37_desc"
"1200038","boss_battles.boss_38_name","Unit","0","3","35","","boss_battles.boss_38_desc"
"1200039","cards.frostfire_imp_name","Unit","0","2","3","ModifierTranscendance","cards.faction_1_unit_lysian_brawler_desc"
"1200040","cards.frostfire_snowchser_name","Unit","1","2","1","ModifierRanged","cards.neutral_vale_hunter_desc"
"1200041","cards.frostfire_tiger_name","Unit","4","3","2","ModifierFirstBlood","cards.neutral_saberspine_tiger_desc"
"1200103","QA-IBERO","Unit","0","2","1","","modifiers.start_turn_watch_equip_artifact_def."
"1200106","boss_battles.boss_6_part1_name","Unit","0","2","3","ModifierFlying","boss_battles.boss_6_part1_desc"
"1200109","boss_battles.boss_9_clone_name","Unit","0","1","5","ModifierProvoke","undefined"
"1200112","boss_battles.boss_12_idol_name","Unit","0","0","6","","boss_battles.boss_12_idol_desc"
"1200124","boss_battles.boss_24_valiant_name","Unit","0","4","15","ModifierProvoke","boss_battles.boss_24_valiant_desc"
"1200126","boss_battles.boss_26_zane_name","Unit","0","3","20","ModifierBattlePet|ModifierDyingWishLoseGame","boss_battles.boss_26_zane_desc"
"1200131","boss_battles.boss_31_treat_name","Unit","3","3","2","ModifierSentinel","boss_battles.boss_31_treat_1_desc"
"1200133","boss_battles.boss_33_name","Unit","0","2","8","","boss_battles.boss_33_desc"
"1200206","boss_battles.boss_6_part2_name","Unit","0","5","4","ModifierForcefield","boss_battles.boss_6_part2_desc"
"1200231","boss_battles.boss_31_treat_name","Unit","3","3","2","ModifierSentinel","boss_battles.boss_31_treat_2_desc"
"1200232","boss_battles.boss_32_elf_name","Unit","0","2","3","ModifierTranscendance|ModifierDyingWishPutCardInOpponentHand","boss_battles.boss_32_elf_desc"
"1200233","boss_battles.boss_33_name","Unit","0","2","8","","boss_battles.boss_33_2_desc"
"1200234","boss_battles.boss_34_2_name","Unit","0","3","25","ModifierFrenzy","boss_battles.boss_34_2_desc"
"1200236","boss_battles.boss_36_2_name","Unit","0","1","50","ModifierDeathWatchGainAttackEqualToEnemyAttack","boss_battles.boss_36_2_desc"
"1200306","boss_battles.boss_6_part3_name","Unit","0","4","2","ModifierBackstab","boss_battles.boss_6_part3_desc"
"1200331","boss_battles.boss_31_treat_name","Unit","3","3","2","ModifierSentinel","boss_battles.boss_31_treat_3_desc"
"1200333","boss_battles.boss_33_name","Unit","0","2","8","","boss_battles.boss_33_3_desc"
"1200336","boss_battles.boss_36_3_name","Unit","0","0","3","ModifierDyingWishBuffEnemyGeneral","boss_battles.boss_36_3_desc"
"1200406","boss_battles.boss_6_part4_name","Unit","0","3","3","ModifierTranscendance","boss_battles.boss_6_part4_desc"
"1200431","boss_battles.boss_31_haunt_1_name","Unit","3","3","2","ModifierDyingWishDrawCard","boss_battles.boss_31_haunt_1_desc"
"1200433","boss_battles.boss_33_name","Unit","0","2","8","","boss_battles.boss_33_4_desc"
"1200506","boss_battles.boss_6_prime_name","Unit","0","4","16","ModifierTranscendance|ModifierBackstab|ModifierForcefield|ModifierFlying|ModifierProvoke","boss_battles.boss_6_prime_desc"
"1200531","boss_battles.boss_31_haunt_2_name","Unit","3","3","2","ModifierDyingWishDrawCard","boss_battles.boss_31_haunt_2_desc"
"1200631","boss_battles.boss_31_haunt_3_name","Unit","3","3","2","ModifierDyingWishDrawCard","boss_battles.boss_31_haunt_3_desc"
"1240001","boss_battles.boss_7_artifact_name","Artifact","0","","","ModifierDestructible|ModifierTranscendance","boss_battles.boss_7_artifact_desc"
"1240002","boss_battles.boss_20_artifact_name","Artifact","0","","","ModifierDestructible","boss_battles.boss_20_artifact_desc"
"1240003","boss_battles.boss_32_gift_1_name","Artifact","0","","","ModifierDestructible|ModifierFlying","boss_battles.boss_32_gift_1_desc"
"1240004","boss_battles.boss_32_gift_2_name","Artifact","0","","","ModifierDestructible","boss_battles.boss_32_gift_2_desc"
"1240005","boss_battles.boss_32_gift_3_name","Artifact","0","","","ModifierDestructible","boss_battles.boss_32_gift_3_desc"
"1240006","boss_battles.boss_32_gift_4_name","Artifact","0","","","ModifierDestructible|ModifierRanged","boss_battles.boss_32_gift_4_desc"
"1250001","boss_battles.boss_32_gift_spell_name","Spell","1","","","","boss_battles.boss_32_gift_spell_desc"
"1250002","Lacerating Frost","Spell","1","","","","Deal 2 damage to the enemy General and stun all nearby enemy minions."
"1250003","Entangling Shadow","Spell","1","","","","Summon Wraithlings and Shadow Creep in a 2x2 area."
"1250004","Living Flame","Spell","1","","","","Deal 2 damage to an enemy and summon two Spellsparks nearby your General."
"1250005","Molding Earth","Spell","1","","","","Summon 3 Magmas with random keywords nearby your General."
"1250006","Ethereal Wind","Spell","1","","","","Dispel an enemy and summon a Wind Dervish nearby."
"1250007","Restoring Light","Spell","1","","","","Restore 3 Health to your General. Give your friendly minions +1 Health."
"1250008","Ancient Knowledge","Spell","1","","","","Draw 2 cards."
"2000001","cards.faction_1_unit_argeon_name","Unit","0","2","25","","cards.faction_1_unit_argeon_desc"
"2000008","cards.faction_1_unit_lysian_brawler_name","Unit","4","4","4","ModifierTranscendance","cards.faction_1_unit_lysian_brawler_desc"
"2000012","cards.faction_1_unit_arclyte_sentinel_name","Unit","3","2","4","ModifierOpeningGambit","cards.faction_1_unit_arclyte_sentinel_desc"
"2000017","cards.faction_1_unit_ironcliffe_guardian_name","Unit","5","3","10","ModifierAirdrop|ModifierProvoke","cards.faction_1_unit_ironcliffe_guardian_desc"
"2000018","cards.faction_1_unit_elyx_name","Unit","6","7","7","ModifierProvoke","cards.faction_1_unit_elyx_desc"
"2000023","cards.faction_1_unit_ziran_name","Unit","0","2","25","","cards.faction_1_unit_ziran_desc"
"2000028","cards.faction_1_unit_radiant_dragoon_name","Unit","3","3","4","","cards.faction_1_unit_radiant_dragoon_desc"
"2000042","cards.faction_1_unit_alabaster_titan_name","Unit","7","5","7","ModifierOpeningGambitAlabasterTitan","cards.faction_1_unit_alabaster_titan_desc"
"2000051","cards.faction_1_unit_brome_name","Unit","0","2","25","ModifierBanding|ModifierProvoke","cards.faction_1_unit_brome_desc"
"2000101","cards.faction_2_unit_kaelos_name","Unit","0","2","25","","cards.faction_2_unit_kaelos_desc"
"2000117","cards.faction_2_unit_celestial_phantom_name","Unit","3","1","5","","cards.faction_2_unit_celestial_phantom_desc"
"2000123","cards.faction_2_unit_reva_name","Unit","0","2","25","","cards.faction_2_unit_reva_desc"
"2000131","cards.faction_2_unit_grandmaster_zendo_name","Unit","6","3","6","","cards.faction_2_unit_grandmaster_zendo_desc"
"2000137","cards.faction_2_unit_calligrapher_name","Unit","7","3","7","ModifierFirstBlood","cards.faction_2_unit_calligrapher_desc"
"2000152","cards.faction_2_unit_shidai_name","Unit","0","2","25","","cards.faction_2_unit_shidai_desc"
